record started at: 04-30-19 02:26:54

file format version: 4
captureMode: Offline
eye resolution: 640x480 scene resolution: 640x480
recordFrameCount sceneFrameCount avg_fps sceneQTtime(d:h:m:s.tv/ts) porQTtime(d:h:m:s.tv/ts) porX porY pupilX pupilY cornealRefX cornealRefY diameterW diameterH
27093 27092 30.00 0:00:15:03.100/1000 0:00:15:03.67/1000 460.42 204.58 424.52 165.47 -1000.00 -1000.00 106.00 117.00 
27094 27094 30.00 0:00:15:03.134/1000 0:00:15:03.100/1000 447.50 206.13 429.06 167.26 -1000.00 -1000.00 102.00 117.00 
27095 27095 30.00 0:00:15:03.167/1000 0:00:15:03.134/1000 360.71 227.08 460.63 183.69 -1000.00 -1000.00 76.00 112.00 
27096 27095 30.00 0:00:15:03.200/1000 0:00:15:03.167/1000 252.16 264.23 503.57 210.38 -1000.00 -1000.00 55.00 103.00 
27097 27097 30.00 0:00:15:03.234/1000 0:00:15:03.200/1000 212.57 277.79 520.37 220.82 -1000.00 -1000.00 54.00 109.00 
27098 27098 30.00 0:00:15:03.267/1000 0:00:15:03.234/1000 213.11 268.34 520.07 216.88 -1000.00 -1000.00 52.00 111.00 
27099 27098 30.00 0:00:15:03.300/1000 0:00:15:03.267/1000 221.78 260.12 516.32 212.46 -1000.00 -1000.00 58.00 112.00 
27100 27100 30.00 0:00:15:03.334/1000 0:00:15:03.300/1000 233.27 254.08 511.43 208.61 -1000.00 -1000.00 62.00 106.00 
27101 27101 30.00 0:00:15:03.367/1000 0:00:15:03.334/1000 242.22 247.26 507.66 204.81 -1000.00 -1000.00 63.00 111.00 
27102 27101 30.00 0:00:15:03.400/1000 0:00:15:03.367/1000 252.07 237.31 503.56 199.71 -1000.00 -1000.00 66.00 115.00 
27103 27103 30.00 0:00:15:03.434/1000 0:00:15:03.400/1000 246.45 227.33 505.85 196.44 -1000.00 -1000.00 60.00 109.00 
27104 27104 30.00 0:00:15:03.467/1000 0:00:15:03.434/1000 235.11 215.36 510.50 193.05 -1000.00 -1000.00 56.00 101.00 
27105 27104 30.00 0:00:15:03.500/1000 0:00:15:03.467/1000 236.63 205.20 509.83 188.92 -1000.00 -1000.00 54.00 99.00 
27106 27106 30.00 0:00:15:03.534/1000 0:00:15:03.500/1000 240.22 199.62 508.33 186.35 -1000.00 -1000.00 55.00 99.00 
27107 27107 30.00 0:00:15:03.567/1000 0:00:15:03.534/1000 246.05 193.99 505.92 183.53 -1000.00 -1000.00 55.00 95.00 
27108 27107 30.00 0:00:15:03.600/1000 0:00:15:03.567/1000 252.22 188.61 503.40 180.80 -1000.00 -1000.00 55.00 93.00 
27109 27109 30.00 0:00:15:03.634/1000 0:00:15:03.600/1000 258.33 183.72 500.91 178.27 -1000.00 -1000.00 58.00 92.00 
27110 27110 30.00 0:00:15:03.667/1000 0:00:15:03.634/1000 264.70 179.44 498.35 175.97 -1000.00 -1000.00 61.00 97.00 
27111 27110 30.00 0:00:15:03.700/1000 0:00:15:03.667/1000 278.44 197.19 492.84 181.24 -1000.00 -1000.00 69.00 105.00 
27112 27112 30.00 0:00:15:03.734/1000 0:00:15:03.700/1000 296.94 223.40 485.41 189.21 -1000.00 -1000.00 74.00 108.00 
27113 27113 30.00 0:00:15:03.767/1000 0:00:15:03.734/1000 306.06 230.00 481.78 190.73 -1000.00 -1000.00 76.00 110.00 
27114 27113 30.00 0:00:15:03.800/1000 0:00:15:03.767/1000 309.24 227.81 480.53 189.54 -1000.00 -1000.00 77.00 111.00 
27115 27115 30.00 0:00:15:03.834/1000 0:00:15:03.800/1000 311.32 224.88 479.73 188.19 -1000.00 -1000.00 78.00 111.00 
27116 27116 30.00 0:00:15:03.867/1000 0:00:15:03.834/1000 334.14 255.89 470.60 197.49 -1000.00 -1000.00 86.00 117.00 
27117 27116 30.00 0:00:15:03.900/1000 0:00:15:03.867/1000 374.18 343.85 454.16 227.00 -1000.00 -1000.00 80.00 121.00 
27118 27118 30.00 0:00:15:03.934/1000 0:00:15:03.900/1000 387.47 402.35 448.21 248.76 -1000.00 -1000.00 79.00 118.00 
27119 27119 30.00 0:00:15:03.967/1000 0:00:15:03.934/1000 379.67 400.75 451.28 249.16 -1000.00 -1000.00 82.00 125.00 
27120 27119 30.00 0:00:15:04.00/1000 0:00:15:03.967/1000 368.84 387.81 455.71 245.34 -1000.00 -1000.00 79.00 123.00 
27121 27121 30.00 0:00:15:04.34/1000 0:00:15:04.00/1000 359.30 376.66 459.61 242.08 -1000.00 -1000.00 81.00 120.00 
27122 27122 30.00 0:00:15:04.67/1000 0:00:15:04.34/1000 354.20 366.46 461.74 238.61 -1000.00 -1000.00 82.00 117.00 
27123 27122 30.00 0:00:15:04.100/1000 0:00:15:04.67/1000 349.05 353.22 463.91 233.93 -1000.00 -1000.00 82.00 113.00 
27124 27124 30.00 0:00:15:04.134/1000 0:00:15:04.100/1000 344.63 341.27 465.77 229.70 -1000.00 -1000.00 82.00 110.00 
27125 27125 30.00 0:00:15:04.167/1000 0:00:15:04.134/1000 341.76 334.76 466.97 227.46 -1000.00 -1000.00 83.00 113.00 
27126 27125 30.00 0:00:15:04.200/1000 0:00:15:04.167/1000 342.50 334.34 466.68 227.20 -1000.00 -1000.00 89.00 117.00 
27127 27127 30.00 0:00:15:04.234/1000 0:00:15:04.200/1000 342.81 333.24 466.57 226.72 -1000.00 -1000.00 83.00 113.00 
27128 27128 30.00 0:00:15:04.267/1000 0:00:15:04.234/1000 329.26 335.43 471.95 229.32 -1000.00 -1000.00 90.00 110.00 
27129 27128 30.00 0:00:15:04.300/1000 0:00:15:04.267/1000 315.39 341.37 477.50 233.51 -1000.00 -1000.00 88.00 115.00 
27130 27130 30.00 0:00:15:04.334/1000 0:00:15:04.300/1000 312.85 338.25 478.54 232.57 -1000.00 -1000.00 90.00 107.00 
27131 27131 30.00 0:00:15:04.367/1000 0:00:15:04.334/1000 311.12 335.82 479.26 231.81 -1000.00 -1000.00 88.00 111.00 
27132 27131 30.00 0:00:15:04.400/1000 0:00:15:04.367/1000 310.49 335.31 479.52 231.69 -1000.00 -1000.00 88.00 105.00 
27133 27133 30.00 0:00:15:04.434/1000 0:00:15:04.400/1000 310.94 329.51 479.36 229.28 -1000.00 -1000.00 90.00 102.00 
27134 27134 30.00 0:00:15:04.467/1000 0:00:15:04.434/1000 312.08 327.07 478.91 228.15 -1000.00 -1000.00 90.00 102.00 
27135 27134 30.00 0:00:15:04.500/1000 0:00:15:04.467/1000 313.55 326.42 478.32 227.69 -1000.00 -1000.00 88.00 102.00 
27136 27136 30.00 0:00:15:04.534/1000 0:00:15:04.500/1000 314.85 322.68 477.82 226.03 -1000.00 -1000.00 89.00 99.00 
27137 27137 30.00 0:00:15:04.567/1000 0:00:15:04.534/1000 316.16 318.08 477.32 224.01 -1000.00 -1000.00 90.00 98.00 
27138 27137 30.00 0:00:15:04.600/1000 0:00:15:04.567/1000 317.37 316.76 476.84 223.33 -1000.00 -1000.00 91.00 103.00 
27139 27139 30.00 0:00:15:04.634/1000 0:00:15:04.600/1000 317.86 315.05 476.65 222.59 -1000.00 -1000.00 91.00 103.00 
27140 27140 30.00 0:00:15:04.667/1000 0:00:15:04.634/1000 335.01 325.47 469.73 224.60 -1000.00 -1000.00 84.00 97.00 
27141 27140 30.00 0:00:15:04.700/1000 0:00:15:04.667/1000 358.09 340.05 460.48 227.51 -1000.00 -1000.00 88.00 100.00 
27142 27142 30.00 0:00:15:04.734/1000 0:00:15:04.700/1000 363.61 341.22 458.31 227.28 -1000.00 -1000.00 87.00 101.00 
27143 27143 30.00 0:00:15:04.767/1000 0:00:15:04.734/1000 362.28 344.10 458.79 228.59 -1000.00 -1000.00 87.00 106.00 
27144 27143 30.00 0:00:15:04.800/1000 0:00:15:04.767/1000 360.26 353.10 459.49 232.45 -1000.00 -1000.00 86.00 115.00 
27145 27145 30.00 0:00:15:04.834/1000 0:00:15:04.800/1000 358.52 351.83 460.19 232.16 -1000.00 -1000.00 89.00 104.00 
27146 27146 30.00 0:00:15:04.867/1000 0:00:15:04.834/1000 357.34 353.16 460.64 232.84 -1000.00 -1000.00 87.00 120.00 
27147 27146 30.00 0:00:15:04.900/1000 0:00:15:04.867/1000 356.43 353.06 461.00 232.92 -1000.00 -1000.00 89.00 108.00 
27148 27148 30.00 0:00:15:04.934/1000 0:00:15:04.900/1000 355.48 344.40 461.46 229.57 -1000.00 -1000.00 88.00 108.00 
27149 27149 30.00 0:00:15:04.967/1000 0:00:15:04.934/1000 354.86 342.89 461.72 229.05 -1000.00 -1000.00 88.00 108.00 
27150 27149 30.00 0:00:15:05.00/1000 0:00:15:04.967/1000 354.78 348.79 461.69 231.42 -1000.00 -1000.00 87.00 120.00 
27151 27151 30.00 0:00:15:05.34/1000 0:00:15:05.00/1000 354.92 358.80 461.53 235.42 -1000.00 -1000.00 87.00 125.00 
27152 27152 30.00 0:00:15:05.67/1000 0:00:15:05.34/1000 355.52 359.77 461.28 235.74 -1000.00 -1000.00 87.00 118.00 
27153 27152 30.00 0:00:15:05.100/1000 0:00:15:05.67/1000 357.06 361.21 460.66 236.12 -1000.00 -1000.00 88.00 122.00 
27154 27154 30.00 0:00:15:05.134/1000 0:00:15:05.100/1000 358.52 369.63 460.00 239.33 -1000.00 -1000.00 88.00 127.00 
27155 27155 30.00 0:00:15:05.167/1000 0:00:15:05.134/1000 359.06 375.91 459.72 241.81 -1000.00 -1000.00 87.00 123.00 
27156 27155 30.00 0:00:15:05.200/1000 0:00:15:05.167/1000 365.17 362.38 457.45 235.54 -1000.00 -1000.00 88.00 128.00 
27157 27157 30.00 0:00:15:05.234/1000 0:00:15:05.200/1000 424.28 297.05 435.87 202.96 -1000.00 -1000.00 96.00 62.00 
27158 27158 30.00 0:00:15:05.267/1000 0:00:15:05.234/1000 546.99 210.33 394.78 159.39 -1000.00 -1000.00 108.00 53.00 
27159 27158 30.00 0:00:15:05.300/1000 0:00:15:05.267/1000 614.97 154.83 374.42 135.14 -1000.00 -1000.00 113.00 98.00 
27160 27160 30.00 0:00:15:05.334/1000 0:00:15:05.300/1000 591.89 145.97 381.98 134.12 -1000.00 -1000.00 121.00 109.00 
27161 27161 30.00 0:00:15:05.367/1000 0:00:15:05.334/1000 555.53 163.09 393.22 142.73 -1000.00 -1000.00 117.00 109.00 
27162 27161 30.00 0:00:15:05.400/1000 0:00:15:05.367/1000 567.90 134.72 389.97 132.38 -1000.00 -1000.00 119.00 112.00 
27163 27163 30.00 0:00:15:05.434/1000 0:00:15:05.400/1000 590.84 81.13 384.17 113.49 -1000.00 -1000.00 117.00 92.00 
27164 27164 30.00 0:00:15:05.467/1000 0:00:15:05.434/1000 562.93 73.99 393.18 113.26 -1000.00 -1000.00 115.00 95.00 
27165 27164 30.00 0:00:15:05.500/1000 0:00:15:05.467/1000 521.28 91.41 406.24 121.96 -1000.00 -1000.00 112.00 100.00 
27166 27166 30.00 0:00:15:05.534/1000 0:00:15:05.500/1000 486.69 99.50 417.58 127.31 -1000.00 -1000.00 108.00 101.00 
27167 27167 30.00 0:00:15:05.567/1000 0:00:15:05.534/1000 459.85 141.15 425.93 143.52 -1000.00 -1000.00 108.00 108.00 
27168 27167 30.00 0:00:15:05.600/1000 0:00:15:05.567/1000 436.39 189.63 433.31 162.49 -1000.00 -1000.00 111.00 118.00 
27169 27169 30.00 0:00:15:05.634/1000 0:00:15:05.600/1000 423.59 191.75 437.86 164.46 -1000.00 -1000.00 111.00 119.00 
27170 27170 30.00 0:00:15:05.667/1000 0:00:15:05.634/1000 420.15 180.48 439.27 160.79 -1000.00 -1000.00 108.00 122.00 
27171 27170 30.00 0:00:15:05.700/1000 0:00:15:05.667/1000 414.87 177.34 441.22 160.18 -1000.00 -1000.00 108.00 121.00 
27172 27172 30.00 0:00:15:05.734/1000 0:00:15:05.700/1000 405.27 179.85 444.66 161.99 -1000.00 -1000.00 107.00 121.00 
27173 27173 30.00 0:00:15:05.767/1000 0:00:15:05.734/1000 394.58 188.88 448.44 166.25 -1000.00 -1000.00 106.00 125.00 
27174 27173 30.00 0:00:15:05.800/1000 0:00:15:05.767/1000 380.95 215.75 453.14 177.38 -1000.00 -1000.00 96.00 118.00 
27175 27175 30.00 0:00:15:05.834/1000 0:00:15:05.800/1000 372.98 234.49 455.91 185.15 -1000.00 -1000.00 106.00 126.00 
27176 27176 30.00 0:00:15:05.867/1000 0:00:15:05.834/1000 375.88 223.63 454.94 180.81 -1000.00 -1000.00 108.00 123.00 
27177 27176 30.00 0:00:15:05.900/1000 0:00:15:05.867/1000 379.39 200.51 453.91 171.97 -1000.00 -1000.00 107.00 123.00 
27178 27178 30.00 0:00:15:05.934/1000 0:00:15:05.900/1000 378.95 187.12 454.23 167.15 -1000.00 -1000.00 107.00 126.00 
27179 27179 30.00 0:00:15:05.967/1000 0:00:15:05.934/1000 371.15 195.30 457.03 170.90 -1000.00 -1000.00 108.00 126.00 
27180 27179 30.00 0:00:15:06.00/1000 0:00:15:05.967/1000 360.78 210.72 460.77 177.61 -1000.00 -1000.00 107.00 123.00 
27181 27181 30.00 0:00:15:06.34/1000 0:00:15:06.00/1000 352.26 224.55 463.87 183.65 -1000.00 -1000.00 94.00 123.00 
27182 27182 30.00 0:00:15:06.67/1000 0:00:15:06.34/1000 343.93 242.32 466.91 191.23 -1000.00 -1000.00 100.00 122.00 
27183 27182 30.00 0:00:15:06.100/1000 0:00:15:06.67/1000 337.11 254.58 469.45 196.66 -1000.00 -1000.00 100.00 119.00 
27184 27184 30.00 0:00:15:06.134/1000 0:00:15:06.100/1000 328.91 191.54 473.08 173.81 -1000.00 -1000.00 86.00 74.00 
27185 27185 30.00 0:00:15:06.167/1000 0:00:15:06.134/1000 332.72 91.59 472.30 137.46 -1000.00 -1000.00 85.00 78.00 
27186 27185 30.00 0:00:15:06.200/1000 0:00:15:06.167/1000 342.99 53.41 468.77 123.40 -1000.00 -1000.00 85.00 89.00 
27187 27187 30.00 0:00:15:06.234/1000 0:00:15:06.200/1000 344.75 52.79 468.13 123.05 -1000.00 -1000.00 85.00 81.00 
27188 27188 30.00 0:00:15:06.267/1000 0:00:15:06.234/1000 336.55 88.48 470.89 136.04 -1000.00 -1000.00 90.00 106.00 
27189 27188 30.00 0:00:15:06.300/1000 0:00:15:06.267/1000 326.74 143.39 474.22 156.42 -1000.00 -1000.00 94.00 114.00 
27190 27190 30.00 0:00:15:06.334/1000 0:00:15:06.300/1000 322.07 192.49 475.71 174.87 -1000.00 -1000.00 100.00 117.00 
27191 27191 30.00 0:00:15:06.367/1000 0:00:15:06.334/1000 311.86 230.41 479.49 190.24 -1000.00 -1000.00 98.00 117.00 
27192 27191 30.00 0:00:15:06.400/1000 0:00:15:06.367/1000 301.36 249.22 483.57 198.66 -1000.00 -1000.00 97.00 121.00 
27193 27193 30.00 0:00:15:06.434/1000 0:00:15:06.400/1000 298.30 248.69 484.79 198.80 -1000.00 -1000.00 96.00 124.00 
27194 27194 30.00 0:00:15:06.467/1000 0:00:15:06.434/1000 304.68 227.99 482.33 190.11 -1000.00 -1000.00 98.00 113.00 
27195 27194 30.00 0:00:15:06.500/1000 0:00:15:06.467/1000 318.78 198.29 476.95 177.37 -1000.00 -1000.00 96.00 114.00 
27196 27196 30.00 0:00:15:06.534/1000 0:00:15:06.500/1000 336.07 168.74 470.50 164.71 -1000.00 -1000.00 93.00 101.00 
27197 27197 30.00 0:00:15:06.567/1000 0:00:15:06.534/1000 356.80 132.95 463.01 149.87 -1000.00 -1000.00 94.00 104.00 
27198 27197 30.00 0:00:15:06.600/1000 0:00:15:06.567/1000 375.10 94.24 456.68 134.73 -1000.00 -1000.00 86.00 93.00 
27199 27199 30.00 0:00:15:06.634/1000 0:00:15:06.600/1000 384.44 92.86 453.32 133.46 -1000.00 -1000.00 95.00 102.00 
27200 27200 30.00 0:00:15:06.667/1000 0:00:15:06.634/1000 371.46 153.79 457.37 155.91 -1000.00 -1000.00 99.00 112.00 
27201 27200 30.00 0:00:15:06.700/1000 0:00:15:06.667/1000 345.53 206.28 466.60 177.55 -1000.00 -1000.00 97.00 113.00 
27202 27202 30.00 0:00:15:06.734/1000 0:00:15:06.700/1000 332.73 197.95 471.57 175.79 -1000.00 -1000.00 95.00 108.00 
27203 27203 30.00 0:00:15:06.767/1000 0:00:15:06.734/1000 341.33 164.76 468.54 162.74 -1000.00 -1000.00 97.00 111.00 
27204 27203 30.00 0:00:15:06.800/1000 0:00:15:06.767/1000 357.39 161.75 462.52 160.10 -1000.00 -1000.00 100.00 115.00 
27205 27205 30.00 0:00:15:06.834/1000 0:00:15:06.800/1000 360.78 195.18 460.92 171.90 -1000.00 -1000.00 104.00 121.00 
27206 27206 30.00 0:00:15:06.867/1000 0:00:15:06.834/1000 360.37 211.93 460.91 178.10 -1000.00 -1000.00 104.00 123.00 
27207 27206 30.00 0:00:15:06.900/1000 0:00:15:06.867/1000 358.30 226.03 461.56 183.55 -1000.00 -1000.00 83.00 44.00 
27208 27208 30.00 0:00:15:06.934/1000 0:00:15:06.900/1000 -3649.11 2347.10 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
27209 27209 30.00 0:00:15:06.967/1000 0:00:15:06.934/1000 310.21 292.45 479.84 214.54 -1000.00 -1000.00 26.00 0.00 
27210 27209 30.00 0:00:15:07.00/1000 0:00:15:06.967/1000 278.37 341.94 492.70 238.64 -1000.00 -1000.00 86.00 63.00 
27211 27211 30.00 0:00:15:07.34/1000 0:00:15:07.00/1000 284.06 356.46 490.31 243.89 -1000.00 -1000.00 93.00 97.00 
27212 27212 30.00 0:00:15:07.67/1000 0:00:15:07.34/1000 279.12 379.47 492.35 254.24 -1000.00 -1000.00 93.00 110.00 
27213 27212 30.00 0:00:15:07.100/1000 0:00:15:07.67/1000 278.60 388.15 492.56 257.99 -1000.00 -1000.00 94.00 109.00 
27214 27214 30.00 0:00:15:07.134/1000 0:00:15:07.100/1000 277.23 374.27 493.15 252.31 -1000.00 -1000.00 93.00 106.00 
27215 27215 30.00 0:00:15:07.167/1000 0:00:15:07.134/1000 272.95 386.43 494.95 258.07 -1000.00 -1000.00 88.00 102.00 
27216 27215 30.00 0:00:15:07.200/1000 0:00:15:07.167/1000 268.94 410.50 496.65 269.00 -1000.00 -1000.00 88.00 103.00 
27217 27217 30.00 0:00:15:07.234/1000 0:00:15:07.200/1000 268.93 411.11 496.66 269.27 -1000.00 -1000.00 88.00 103.00 
27218 27218 30.00 0:00:15:07.267/1000 0:00:15:07.234/1000 259.39 413.52 500.77 271.75 -1000.00 -1000.00 87.00 100.00 
27219 27218 30.00 0:00:15:07.300/1000 0:00:15:07.267/1000 249.02 411.00 505.26 272.22 -1000.00 -1000.00 91.00 108.00 
27220 27220 30.00 0:00:15:07.334/1000 0:00:15:07.300/1000 249.84 392.59 504.85 264.08 -1000.00 -1000.00 91.00 114.00 
27221 27221 30.00 0:00:15:07.367/1000 0:00:15:07.334/1000 267.18 393.58 497.40 261.96 -1000.00 -1000.00 91.00 106.00 
27222 27221 30.00 0:00:15:07.400/1000 0:00:15:07.367/1000 284.27 400.45 490.14 262.42 -1000.00 -1000.00 93.00 112.00 
27223 27223 30.00 0:00:15:07.434/1000 0:00:15:07.400/1000 282.88 389.51 490.75 257.96 -1000.00 -1000.00 93.00 109.00 
27224 27224 30.00 0:00:15:07.467/1000 0:00:15:07.434/1000 277.81 384.74 492.89 256.66 -1000.00 -1000.00 93.00 105.00 
27225 27224 30.00 0:00:15:07.500/1000 0:00:15:07.467/1000 273.15 380.11 494.87 255.35 -1000.00 -1000.00 87.00 104.00 
27226 27226 30.00 0:00:15:07.534/1000 0:00:15:07.500/1000 274.23 377.27 494.41 254.00 -1000.00 -1000.00 93.00 105.00 
27227 27227 30.00 0:00:15:07.567/1000 0:00:15:07.534/1000 279.58 376.59 492.16 252.95 -1000.00 -1000.00 93.00 106.00 
27228 27227 30.00 0:00:15:07.600/1000 0:00:15:07.567/1000 282.13 376.28 491.08 252.46 -1000.00 -1000.00 93.00 111.00 
27229 27229 30.00 0:00:15:07.634/1000 0:00:15:07.600/1000 272.50 382.47 495.14 256.45 -1000.00 -1000.00 89.00 104.00 
27230 27230 30.00 0:00:15:07.667/1000 0:00:15:07.634/1000 263.13 387.58 499.13 259.98 -1000.00 -1000.00 90.00 105.00 
27231 27230 30.00 0:00:15:07.700/1000 0:00:15:07.667/1000 262.76 383.18 499.29 258.15 -1000.00 -1000.00 88.00 104.00 
27232 27232 30.00 0:00:15:07.734/1000 0:00:15:07.700/1000 256.46 349.87 501.93 244.93 -1000.00 -1000.00 88.00 102.00 
27233 27233 30.00 0:00:15:07.767/1000 0:00:15:07.734/1000 254.87 268.99 502.46 211.96 -1000.00 -1000.00 79.00 89.00 
27234 27233 30.00 0:00:15:07.800/1000 0:00:15:07.767/1000 258.40 209.52 500.92 188.15 -1000.00 -1000.00 81.00 101.00 
27235 27235 30.00 0:00:15:07.834/1000 0:00:15:07.800/1000 257.61 204.68 501.23 186.38 -1000.00 -1000.00 80.00 100.00 
27236 27236 30.00 0:00:15:07.867/1000 0:00:15:07.834/1000 257.39 211.14 501.33 188.89 -1000.00 -1000.00 83.00 110.00 
27237 27236 30.00 0:00:15:07.900/1000 0:00:15:07.867/1000 258.50 214.23 500.88 189.97 -1000.00 -1000.00 82.00 105.00 
27238 27238 30.00 0:00:15:07.934/1000 0:00:15:07.900/1000 260.78 214.22 499.96 189.71 -1000.00 -1000.00 83.00 110.00 
27239 27239 30.00 0:00:15:07.967/1000 0:00:15:07.934/1000 262.28 216.69 499.35 190.49 -1000.00 -1000.00 83.00 112.00 
27240 27239 30.00 0:00:15:08.00/1000 0:00:15:07.967/1000 262.05 218.93 499.44 191.39 -1000.00 -1000.00 82.00 115.00 
27241 27241 30.00 0:00:15:08.34/1000 0:00:15:08.00/1000 261.93 220.21 499.49 191.90 -1000.00 -1000.00 82.00 115.00 
27242 27242 30.00 0:00:15:08.67/1000 0:00:15:08.34/1000 261.93 220.20 499.49 191.89 -1000.00 -1000.00 82.00 115.00 
27243 27242 30.00 0:00:15:08.100/1000 0:00:15:08.67/1000 262.08 218.90 499.43 191.37 -1000.00 -1000.00 83.00 112.00 
27244 27244 30.00 0:00:15:08.134/1000 0:00:15:08.100/1000 262.26 217.61 499.36 190.85 -1000.00 -1000.00 83.00 112.00 
27245 27245 30.00 0:00:15:08.167/1000 0:00:15:08.134/1000 262.16 218.91 499.40 191.37 -1000.00 -1000.00 83.00 115.00 
27246 27245 30.00 0:00:15:08.200/1000 0:00:15:08.167/1000 262.03 220.20 499.45 191.88 -1000.00 -1000.00 83.00 115.00 
27247 27247 30.00 0:00:15:08.234/1000 0:00:15:08.200/1000 263.20 254.18 499.00 205.05 -1000.00 -1000.00 81.00 123.00 
27248 27248 30.00 0:00:15:08.267/1000 0:00:15:08.234/1000 264.44 287.31 498.51 218.13 -1000.00 -1000.00 81.00 123.00 
27249 27248 30.00 0:00:15:08.300/1000 0:00:15:08.267/1000 264.66 287.43 498.42 218.15 -1000.00 -1000.00 81.00 123.00 
27250 27250 30.00 0:00:15:08.334/1000 0:00:15:08.300/1000 264.36 288.63 498.54 218.68 -1000.00 -1000.00 80.00 125.00 
27251 27251 30.00 0:00:15:08.367/1000 0:00:15:08.334/1000 263.22 290.93 499.02 219.75 -1000.00 -1000.00 81.00 125.00 
27252 27251 30.00 0:00:15:08.400/1000 0:00:15:08.367/1000 261.95 293.17 499.55 220.82 -1000.00 -1000.00 79.00 122.00 
27253 27253 30.00 0:00:15:08.434/1000 0:00:15:08.400/1000 261.05 294.55 499.92 221.49 -1000.00 -1000.00 79.00 121.00 
27254 27254 30.00 0:00:15:08.467/1000 0:00:15:08.434/1000 271.73 277.17 495.50 213.17 -1000.00 -1000.00 82.00 120.00 
27255 27254 30.00 0:00:15:08.500/1000 0:00:15:08.467/1000 281.96 261.22 491.34 205.61 -1000.00 -1000.00 83.00 123.00 
27256 27256 30.00 0:00:15:08.534/1000 0:00:15:08.500/1000 280.69 262.55 491.85 206.28 -1000.00 -1000.00 82.00 122.00 
27257 27257 30.00 0:00:15:08.567/1000 0:00:15:08.534/1000 280.31 261.56 492.01 205.94 -1000.00 -1000.00 82.00 120.00 
27258 27257 30.00 0:00:15:08.600/1000 0:00:15:08.567/1000 279.37 262.00 492.39 206.22 -1000.00 -1000.00 81.00 119.00 
27259 27259 30.00 0:00:15:08.634/1000 0:00:15:08.600/1000 277.72 262.89 493.06 206.77 -1000.00 -1000.00 80.00 119.00 
27260 27260 30.00 0:00:15:08.667/1000 0:00:15:08.634/1000 276.68 263.48 493.48 207.13 -1000.00 -1000.00 79.00 119.00 
27261 27260 30.00 0:00:15:08.700/1000 0:00:15:08.667/1000 275.77 263.19 493.86 207.12 -1000.00 -1000.00 78.00 118.00 
27262 27262 30.00 0:00:15:08.734/1000 0:00:15:08.700/1000 274.66 261.20 494.31 206.47 -1000.00 -1000.00 78.00 117.00 
27263 27263 30.00 0:00:15:08.767/1000 0:00:15:08.734/1000 273.90 258.86 494.62 205.63 -1000.00 -1000.00 77.00 116.00 
27264 27263 30.00 0:00:15:08.800/1000 0:00:15:08.767/1000 273.43 258.06 494.81 205.37 -1000.00 -1000.00 77.00 116.00 
27265 27265 30.00 0:00:15:08.834/1000 0:00:15:08.800/1000 273.05 258.84 494.97 205.73 -1000.00 -1000.00 76.00 116.00 
27266 27266 30.00 0:00:15:08.867/1000 0:00:15:08.834/1000 272.40 260.29 495.23 206.38 -1000.00 -1000.00 76.00 115.00 
27267 27266 30.00 0:00:15:08.900/1000 0:00:15:08.867/1000 271.69 261.30 495.52 206.86 -1000.00 -1000.00 77.00 115.00 
27268 27268 30.00 0:00:15:08.934/1000 0:00:15:08.900/1000 282.67 255.52 491.06 203.28 -1000.00 -1000.00 81.00 114.00 
27269 27269 30.00 0:00:15:08.967/1000 0:00:15:08.934/1000 291.81 250.37 487.38 200.21 -1000.00 -1000.00 80.00 114.00 
27270 27269 30.00 0:00:15:09.00/1000 0:00:15:08.967/1000 287.78 251.78 489.00 201.22 -1000.00 -1000.00 79.00 115.00 
27271 27271 30.00 0:00:15:09.34/1000 0:00:15:09.00/1000 285.07 252.28 490.09 201.73 -1000.00 -1000.00 78.00 114.00 
27272 27272 30.00 0:00:15:09.67/1000 0:00:15:09.34/1000 282.77 252.77 491.02 202.19 -1000.00 -1000.00 78.00 114.00 
27273 27272 30.00 0:00:15:09.100/1000 0:00:15:09.67/1000 280.75 253.81 491.84 202.84 -1000.00 -1000.00 77.00 114.00 
27274 27274 30.00 0:00:15:09.134/1000 0:00:15:09.100/1000 279.49 255.44 492.35 203.63 -1000.00 -1000.00 77.00 114.00 
27275 27275 30.00 0:00:15:09.167/1000 0:00:15:09.134/1000 277.95 257.26 492.97 204.52 -1000.00 -1000.00 76.00 114.00 
27276 27275 30.00 0:00:15:09.200/1000 0:00:15:09.167/1000 275.98 258.33 493.77 205.18 -1000.00 -1000.00 70.00 113.00 
27277 27277 30.00 0:00:15:09.234/1000 0:00:15:09.200/1000 274.99 258.95 494.18 205.54 -1000.00 -1000.00 76.00 115.00 
27278 27278 30.00 0:00:15:09.267/1000 0:00:15:09.234/1000 274.94 259.75 494.20 205.86 -1000.00 -1000.00 76.00 114.00 
27279 27278 30.00 0:00:15:09.300/1000 0:00:15:09.267/1000 274.63 260.85 494.32 206.33 -1000.00 -1000.00 77.00 115.00 
27280 27280 30.00 0:00:15:09.334/1000 0:00:15:09.300/1000 274.44 262.31 494.40 206.93 -1000.00 -1000.00 77.00 115.00 
27281 27281 30.00 0:00:15:09.367/1000 0:00:15:09.334/1000 274.38 264.22 494.42 207.70 -1000.00 -1000.00 77.00 117.00 
